# seed library for xarm7 (Halton joints + FK forward + voxel dedup)
# version: v1.1  base_version: v1 (entries=8000)
# increment: 姿态感知覆盖驱动拒绝采样 +4000 (组合度量 gap>0.05), 2026-09-17 14:01
# generated: 2026-09-17 14:01  urdf=/tmp/verify_xarm7.urdf (verify_robot.sh 产物)
# entries=12000 voxel=0.03m orient_bucket=0.5
# 查询端参数 (dls_ik): 组合度量 dp + 0.35*(1-|q·q'|), 分支封顶<=2, top-6
# format: qw qx qy qz x y z | j1 .. j7 br   (br = L1 最近分支 0-3, 查询端封顶选种用)
0.057407 0.232984 0.353890 -0.903983 -0.552638 0.236391 0.583565 | -0.301631 -0.839060 5.702435 3.702132 -0.441397 1.485221 0.883819 2
0.651532 0.688231 0.196569 -0.251406 -0.158236 0.086192 0.274874 | 5.981554 0.545407 -3.848007 0.255638 0.701001 1.857111 1.623017 0
0.115222 -0.583226 -0.755926 -0.274128 0.161080 -0.311336 0.023327 | -5.995768 1.929874 -1.334733 0.844064 1.843398 2.229000 2.362216 0
0.527918 0.825730 -0.124407 -0.154905 -0.527395 0.212046 0.377055 | 0.287418 -1.608208 1.178541 1.432490 2.985795 2.600889 3.101414 2
0.181654 0.605316 0.471585 -0.614981 0.316130 0.151591 0.722600 | -2.854175 -0.223741 3.691816 2.020915 4.128193 2.972779 3.840612 2
0.637116 0.370921 0.372174 -0.563903 -0.536682 -0.244580 0.427679 | 3.429010 1.160726 6.205090 2.609341 5.270590 -1.461287 4.579810 0
0.300318 0.149978 0.890045 -0.308441 0.207424 -0.578734 0.369443 | -4.424971 -1.146719 -6.240644 3.197767 -6.049529 -1.089398 5.319009 3
0.172790 -0.397149 0.427978 0.793254 -0.073502 0.382960 0.712745 | 1.858214 0.237748 -3.727370 3.786192 -4.907132 -0.717509 6.058207 3
0.779883 -0.574667 -0.248063 0.002239 -0.210334 0.036179 0.265501 | -1.283379 1.622214 -1.214096 0.339699 -3.764734 -0.345619 -5.725483 1
0.544307 0.532209 0.607096 0.227855 0.401569 0.083356 0.345625 | 4.999807 -0.685230 1.299179 0.928125 -2.622337 0.026270 -4.986285 1
0.575066 0.243712 -0.405450 0.667469 0.271131 -0.227894 0.781573 | -5.210369 0.699237 3.812453 1.516550 -1.479940 0.398160 -4.247087 1
0.369037 0.690564 -0.617176 -0.077641 -0.028647 0.395095 -0.335020 | 1.072816 2.083703 -5.737989 2.104976 -0.337542 0.770049 -3.507888 1
0.343823 0.089012 -0.933250 -0.053913 0.236817 0.483536 -0.254009 | -2.068777 -2.046907 -3.224715 2.693402 0.804855 1.141939 -2.768690 3
0.759281 0.331122 0.537061 -0.159423 0.341536 0.331598 0.796667 | 4.214408 -0.662440 -0.711441 3.281828 1.947252 1.513828 -2.029492 1
0.352177 0.172619 0.903483 0.172897 -0.148419 0.467562 0.557027 | -3.639573 0.722026 1.801833 3.870253 3.089650 1.885717 -1.290294 1
0.289260 -0.075847 0.949496 -0.095045 -0.018830 0.102449 0.115467 | 2.643612 -1.585418 4.315107 -0.152657 4.232047 2.257607 -0.551095 2
0.721034 0.416718 0.000190 -0.553585 0.195718 0.023971 0.328871 | -0.497980 -0.200951 -5.235334 0.435769 5.374444 2.629496 0.188103 3
0.372075 0.479521 0.767799 0.205192 -0.017355 -0.145780 0.541412 | 5.785205 1.183515 -2.722060 1.024194 -5.945675 3.001386 0.927301 3
0.693399 0.646341 0.307828 0.081751 -0.065730 -0.274423 0.706909 | -5.603069 -1.123929 -0.208786 1.612620 -4.803277 -1.432681 1.666500 0
0.453789 0.140110 -0.778464 -0.410412 -0.220047 0.189760 0.757774 | 0.680117 0.260537 2.304488 2.201046 -3.660880 -1.060791 2.405698 2
0.399500 0.333615 -0.795161 -0.311158 -0.604806 -0.244472 0.129626 | -2.461476 1.645004 4.817762 2.789471 -2.518483 -0.688902 3.144896 0
0.391802 -0.889795 0.006421 -0.233911 0.382801 0.484892 -0.043118 | 3.821709 -1.893077 -4.732679 3.377897 -1.376085 -0.317012 3.884094 3
0.284796 -0.536456 -0.793859 -0.029886 0.111422 0.090712 0.084643 | -4.032272 -0.508611 -2.219405 -0.068596 -0.233688 0.054877 4.623293 3
0.180310 0.304512 0.865684 -0.354051 -0.179054 0.088158 -0.045289 | 2.250913 0.875856 0.293869 0.519829 0.908709 0.426767 5.362491 0
0.044489 0.975766 0.115382 -0.180524 -0.024465 0.272559 -0.188892 | -0.890680 -1.431589 2.807143 1.108255 2.051107 0.798656 6.101689 2
0.808994 0.130870 -0.000040 -0.573064 -0.151984 -0.443997 0.764900 | 5.392506 -0.047122 5.320417 1.696681 3.193504 1.170545 -5.682001 2
0.287465 -0.852571 -0.434670 -0.039347 -0.237064 0.650792 0.476366 | -4.817670 1.337345 -4.230025 2.285106 4.335901 1.542435 -4.942803 1
0.222874 0.052263 0.973272 -0.018386 0.078717 -0.616032 0.552330 | 1.465515 -0.970100 -1.716750 2.873532 5.478298 1.914324 -4.203604 3
0.482755 0.123270 0.863259 -0.080839 0.000090 -0.203816 0.858201 | -1.676078 0.414367 0.796524 3.461958 -5.841820 2.286214 -3.464406 1
0.596621 0.695022 -0.398252 -0.048810 -0.135781 -0.014107 0.378726 | 4.607108 1.798834 3.309798 0.015464 -4.699423 2.658103 -2.725208 1
0.454682 0.565546 0.675230 0.132233 0.232123 0.089583 0.541206 | -3.246874 -1.739248 5.823072 0.603890 -3.557026 3.029993 -1.986010 2
0.233447 0.775351 0.533976 -0.243315 -0.229293 -0.092527 0.545192 | 3.036311 -0.354781 -6.140113 1.192316 -2.414628 -1.404074 -1.246811 3
0.537819 0.211746 0.172597 -0.797574 0.222754 0.036077 0.821268 | -0.105281 1.029686 -3.626839 1.780742 -1.272231 -1.032184 -0.507613 3
0.414858 -0.482545 -0.256150 0.727620 -0.652893 -0.079390 0.554232 | 6.177904 -1.277759 -1.113565 2.369167 -0.129834 -0.660295 0.231585 3
0.964215 0.009724 0.174732 0.199157 0.160437 0.015683 0.977752 | -6.093942 0.106708 1.399710 2.957593 1.012563 -0.288405 0.970784 0
0.496709 -0.693686 0.403091 -0.331057 0.649662 0.279016 0.246667 | 0.189243 1.491174 3.912984 3.546019 2.154961 0.083484 1.709982 0
0.586901 0.539713 -0.577298 -0.176026 -0.177928 -0.129504 0.241469 | -2.952350 -0.816270 -5.637458 0.099525 3.297358 0.455373 2.449180 3
0.212054 -0.447585 0.553967 -0.669195 0.349729 0.054708 0.477532 | 3.330836 0.568197 -3.124184 0.687951 4.439755 0.827263 3.188378 0
0.074156 -0.366888 0.335270 -0.864574 0.301968 0.094818 -0.155351 | -4.523146 1.952663 -0.610910 1.276377 5.582153 1.199152 3.927577 0
0.497406 -0.701142 0.315964 0.401440 -0.351131 -0.364651 -0.079775 | 1.760039 -1.995630 1.902364 1.864802 -5.737966 1.571042 4.666775 2
0.580708 0.464045 -0.301900 0.596906 -0.304472 0.278033 0.820563 | -1.381553 -0.611164 4.415638 2.453228 -4.595569 1.942931 5.405973 2
0.523838 -0.025773 -0.730856 -0.436782 -0.007389 -0.401831 0.782315 | 4.901632 0.773303 -5.134803 3.041654 -3.453172 2.314821 6.145171 3
0.172617 -0.516001 -0.633047 -0.550633 -0.412559 -0.288994 0.432387 | -5.308544 -1.534142 -2.621529 3.630080 -2.310774 2.686710 -5.638519 3
0.972185 0.154735 -0.104994 0.141030 0.145701 0.050834 0.339543 | 0.974641 -0.149675 -0.108255 0.183586 -1.168377 3.058599 -4.899320 1
0.926051 0.260919 0.202363 -0.182758 0.150984 -0.236488 0.611271 | -2.166952 1.234792 2.405019 0.772012 -0.025980 -1.375467 -4.160122 1
0.132600 0.101079 -0.837738 -0.519995 -0.164560 0.500471 0.413031 | 4.116234 -1.072653 4.918293 1.360437 1.116418 -1.003577 -3.420924 2
0.620549 0.248612 -0.721871 0.178924 -0.385316 -0.230533 0.661705 | -3.737748 0.311814 -4.632148 1.948863 2.258815 -0.631688 -2.681726 3
0.441872 -0.234437 -0.564940 -0.656225 -0.375101 0.583699 0.324295 | 2.545437 1.696281 -2.118874 2.537289 3.401212 -0.259799 -1.942527 1
0.620044 -0.412461 -0.666210 0.039827 -0.552719 0.442887 0.038678 | -0.596155 -1.841801 0.394400 3.125715 4.543610 0.112091 -1.203329 2
0.588055 -0.065965 -0.146426 -0.792716 -0.074102 -0.042576 0.951710 | 5.687030 -0.457334 2.907674 3.714140 5.686007 0.483980 -0.464131 2
0.233471 0.653572 -0.585689 -0.418691 0.080206 -0.146896 0.054663 | -5.701243 0.927132 5.420948 0.267647 -5.634112 0.855870 0.275067 2
0.107114 0.971921 0.208100 -0.024301 -0.291919 0.215465 -0.015718 | 0.581942 -1.380312 -4.129494 0.856073 -4.491715 1.227759 1.014266 3
0.356925 0.112292 -0.029053 -0.926904 -0.267859 0.407040 0.680775 | -2.559651 0.004155 -1.616219 1.444498 -3.349317 1.599649 1.753464 3
0.644124 -0.341329 -0.676439 -0.105018 -0.423221 -0.508001 0.103385 | 3.723535 1.388621 0.897055 2.032924 -2.206920 1.971538 2.492662 0
0.398359 -0.557285 -0.688570 0.237939 0.288857 -0.530129 0.447332 | -4.130447 -0.918823 3.410329 2.621350 -1.064523 2.343428 3.231861 2
0.068079 -0.510898 0.856900 0.008396 -0.161960 0.272936 0.756898 | 2.152738 0.465644 5.923603 3.209775 0.077875 2.715317 3.971059 2
0.479849 -0.492459 -0.659787 -0.303167 0.300327 -0.382997 0.287633 | -0.988854 1.850110 -6.039582 3.798201 1.220272 3.087206 4.710257 0
0.717789 0.212867 0.190409 0.634989 0.103938 0.076947 0.155118 | 5.294331 -1.687971 -3.526308 0.351708 2.362669 -1.346860 5.449455 3
0.011660 -0.125840 0.950319 0.284467 0.260622 0.117113 0.388385 | -4.915845 -0.303505 -1.013034 0.940133 3.505067 -0.974970 6.188654 0
0.836055 0.015838 -0.541320 0.087940 -0.378865 0.349096 0.506439 | 1.367340 1.080962 1.500240 1.528559 4.647464 -0.603081 -5.595036 1
0.618750 -0.746162 -0.099093 0.224881 -0.138164 0.713214 0.321233 | -1.774253 -1.226482 4.013515 2.116985 5.789861 -0.231192 -4.855838 2
0.783866 0.130568 0.292533 -0.531912 0.008122 -0.248499 0.989859 | 4.508933 0.157984 -5.536927 2.705411 -5.530258 0.140698 -4.116640 3
0.513730 -0.746761 -0.316431 0.279823 -0.733549 0.122757 0.202097 | -3.345049 1.542451 -3.023653 3.293836 -4.387860 0.512587 -3.377442 1
0.380339 0.393318 0.806892 -0.222642 0.555535 -0.285033 0.471490 | 2.938136 -0.764993 -0.510379 3.882262 -3.245463 0.884477 -2.638243 1
0.423457 -0.848659 0.308504 -0.072720 -0.060124 0.131773 0.127610 | -0.203456 0.619473 2.002895 -0.140649 -2.103066 1.256366 -1.899045 1
0.333927 -0.000194 0.377499 0.863706 -0.055472 -0.221225 0.414527 | 6.079729 2.003940 4.516169 0.447777 -0.960668 1.628256 -1.159847 1
0.539771 0.647800 0.413597 0.343424 -0.218223 0.278549 0.326129 | -5.897593 -1.944354 -5.034272 1.036203 0.181729 2.000145 -0.420649 3
0.754496 -0.341574 0.463060 -0.315655 -0.243543 -0.438258 0.444927 | 0.385592 -0.559887 -2.520998 1.624629 1.324126 2.372034 0.318550 3
0.703490 -0.336030 0.394388 -0.486461 -0.492477 -0.270979 0.534609 | -2.756000 0.824579 -0.007724 2.213054 2.466524 2.743924 1.057748 0
0.368399 -0.492251 -0.391136 0.684824 0.539039 0.190703 0.341705 | 3.527185 -1.482865 2.505550 2.801480 3.608921 3.115813 1.796946 2
0.444305 0.004912 -0.717447 -0.536507 -0.104752 -0.037031 0.790992 | -4.326797 -0.098398 5.018824 3.389906 4.751318 -1.687942 2.536145 2
0.734539 0.532878 -0.095667 -0.409073 -0.178971 -0.107897 0.342203 | 1.956389 1.286068 -4.531617 -0.056588 5.893716 -1.316053 3.275343 0
0.209076 0.399868 -0.881135 -0.141399 -0.336891 0.073864 0.105385 | -1.185204 -1.021376 -2.018343 0.531838 -5.426403 -0.944163 4.014541 3
0.187421 0.716168 -0.630369 0.233691 0.258902 -0.368000 0.263594 | 5.097981 0.363090 0.494931 1.120264 -4.284006 -0.572274 4.753739 0
0.196297 0.023269 -0.084163 -0.976649 0.102469 0.404167 0.669754 | -5.112195 1.747557 3.008205 1.708689 -3.141609 -0.200384 5.492938 0
0.397848 0.437503 -0.440972 0.675168 -0.075192 -0.707575 0.415158 | 1.170991 -1.790524 5.521479 2.297115 -1.999211 0.171505 6.232136 2
0.025342 0.407196 0.035537 0.912297 0.194821 0.308363 0.944729 | -1.970602 -0.406058 -4.028963 2.885541 -0.856814 0.543395 -5.551554 3
0.684140 0.057212 -0.609065 0.397140 -0.098034 -0.601935 0.665025 | 4.312583 0.978409 -1.515688 3.473967 0.285583 0.915284 -4.812356 1
0.149200 0.953518 0.215084 -0.149270 -0.192748 -0.080741 0.243100 | -3.541398 -1.329035 0.997586 0.027473 1.427981 1.287174 -4.073158 2
0.031473 -0.359633 -0.286527 -0.887454 0.421604 0.044288 0.341278 | 2.741787 0.055431 3.510860 0.615899 2.570378 1.659063 -3.333959 2
0.285929 0.482307 -0.283393 0.778018 0.280978 -0.315044 -0.114178 | -0.399806 1.439898 6.024134 1.204325 3.712775 2.030952 -2.594761 1
0.383049 0.847268 0.174815 -0.323805 -0.072294 0.037047 0.824935 | 5.883380 -0.867547 -5.939051 1.792750 4.855173 2.402842 -1.855563 3
0.048231 0.630882 -0.774295 0.011343 -0.053901 0.090290 0.803540 | -5.504894 0.516920 -3.425777 2.381176 5.997570 2.774731 -1.116365 3
0.124547 -0.148003 -0.085674 -0.977365 0.416111 0.380726 0.154870 | 0.778292 1.901387 -0.912503 2.969602 -5.322549 -1.659335 -0.377166 1
0.687206 -0.260550 0.198546 -0.648414 0.342340 0.453077 0.331211 | -2.363301 -1.636695 1.600771 3.558027 -4.180152 -1.287446 0.362032 2
0.182387 0.275513 -0.837258 0.435691 -0.030197 0.033374 0.213589 | 3.919884 -0.252228 4.114046 0.111534 -3.037754 -0.915556 1.101230 2
0.085785 0.068885 0.786134 -0.608185 -0.285305 -0.168405 0.151823 | -3.934097 1.132239 -5.436396 0.699960 -1.895357 -0.543667 1.840429 3
0.198972 -0.284752 0.937504 -0.020302 0.452247 -0.217107 -0.051112 | 2.349088 -1.175206 -2.923122 1.288385 -0.752960 -0.171777 2.579627 3
0.644371 0.528339 0.509555 -0.214471 0.215241 -0.498502 0.723796 | -0.792505 0.209261 -0.409848 1.876811 0.389438 0.200112 3.318825 0
0.440718 -0.199095 0.311497 -0.817984 0.674357 -0.328631 0.384660 | 5.490680 1.593728 2.103426 2.465237 1.531835 0.572002 4.058023 0
0.386313 0.327201 -0.090959 -0.857571 -0.016358 -0.485945 0.853625 | -4.719496 -0.713717 4.616700 3.053662 2.674232 0.943891 4.797222 2
0.228042 0.647626 0.515506 0.512670 0.284120 0.367684 0.757861 | 1.563690 0.670750 -4.933741 3.642088 3.816630 1.315780 5.536420 0
0.440900 0.545914 0.151175 0.696226 -0.043853 -0.010020 0.492448 | -1.577903 2.055216 -2.420467 0.195595 4.959027 1.687670 6.275618 0
0.331361 0.583597 -0.716241 0.191347 0.005031 0.129467 0.516200 | 4.705282 -2.029815 0.092807 0.784020 6.101424 2.059559 -6.244712 2
0.301861 -0.497213 0.442739 0.682379 0.445170 -0.100285 0.242685 | -3.148699 -0.645348 2.606081 1.372446 -5.218695 2.431449 -5.505514 2
0.529776 0.444282 0.569255 -0.444859 -0.484743 0.204574 0.536633 | 3.134486 0.739118 5.119355 1.960872 -4.076297 2.803338 -4.766316 1
0.423838 -0.152305 0.827196 0.336022 -0.501045 0.198802 0.192019 | -0.007107 -1.568326 -4.431086 2.549298 -2.933900 -1.630728 -4.027118 3
0.271617 0.503162 -0.151774 0.806237 -0.004894 -0.039730 0.869450 | 6.276079 -0.183859 -1.917812 3.137723 -1.791503 -1.258839 -3.287919 1
0.984625 0.036224 -0.096164 0.141256 0.351733 -0.093832 0.700353 | -6.271884 1.200607 0.595462 3.726149 -0.649105 -0.886949 -2.548721 1
0.221710 -0.630624 0.743612 -0.014104 -0.119093 0.063444 -0.041644 | 0.011301 -1.106837 3.108736 0.279656 0.493292 -0.515060 -1.809523 2
0.308384 -0.525166 -0.777337 -0.157630 -0.293542 0.327941 0.258582 | -3.130292 0.277630 5.622010 0.868081 1.635689 -0.143170 -1.070325 2
0.879731 0.355212 0.035425 -0.314074 -0.295985 -0.375476 0.585867 | 3.152894 1.662096 -3.928432 1.456507 2.778087 0.228719 -0.331126 0
0.214700 0.823987 -0.278841 0.444068 0.434062 -0.560144 0.165240 | -4.701088 -1.875985 -1.415158 2.044933 3.920484 0.600608 0.408072 3
0.854460 -0.291613 -0.199479 -0.380878 -0.177170 -0.229031 0.969267 | 1.582097 -0.491519 1.098117 2.633358 5.062881 0.972498 1.147270 0
0.935580 -0.205446 -0.140733 0.250351 0.003925 -0.557248 0.738751 | -1.559495 0.892948 3.611391 3.221784 6.205279 1.344387 1.886469 0
0.471027 -0.040045 -0.185918 -0.861374 0.023987 0.647372 0.195009 | 4.723690 -1.414496 6.124665 3.810210 -6.247796 1.716277 2.625667 2
0.811940 0.108190 -0.572923 0.028412 -0.038100 0.235399 0.238217 | -5.486486 -0.030030 -5.838520 0.363716 -5.105399 2.088166 3.364865 3
0.455345 0.406284 0.626262 0.485170 0.111660 0.095425 0.719831 | 0.796699 1.354437 -3.325246 0.952142 -3.963002 2.460056 4.104063 0
0.503855 0.282281 0.788188 0.212620 -0.008769 0.366180 0.699389 | -2.344893 -0.953007 -0.811972 1.540568 -2.820604 2.831945 4.843262 3
0.676414 -0.182234 0.555658 0.447771 0.097529 -0.223592 0.763890 | 3.938292 0.431459 1.701302 2.128994 -1.678207 -1.602121 5.582460 0
0.127756 0.758850 -0.588120 -0.248875 -0.408728 0.458023 0.067228 | -3.915690 1.815926 4.214577 2.717419 -0.535810 -1.230232 -6.201230 1
0.103979 0.700208 0.292251 0.643029 0.555384 -0.280522 0.127424 | 2.367496 -1.722156 -5.335865 3.305845 0.606588 -0.858342 -5.462032 3
0.101557 0.248018 0.213890 0.939375 0.143907 0.119523 0.846419 | -0.774097 -0.337689 -2.822591 3.894271 1.748985 -0.486453 -4.722834 3
0.434750 -0.800817 0.007125 0.411866 -0.099984 0.073034 0.213645 | 5.509088 1.046778 -0.309317 -0.128640 2.891382 -0.114564 -3.983635 1
0.004621 0.380525 0.749547 0.541625 -0.060266 0.209904 0.041802 | -5.879185 -1.260667 2.203957 0.459786 4.033780 0.257326 -3.244437 2
0.034564 0.406107 0.784962 -0.466602 0.215277 -0.446990 0.394661 | 0.404000 0.123800 4.717231 1.048212 5.176177 0.629215 -2.505239 2
0.106659 0.706038 -0.064596 0.697109 -0.135398 -0.606938 0.234016 | -2.737592 1.508267 -4.833210 1.636637 -6.143942 1.001105 -1.766041 1
0.791328 -0.367574 -0.483202 -0.072141 0.394291 0.516380 0.548625 | 3.545593 -0.799178 -2.319936 2.225063 -5.001545 1.372994 -1.026842 3
0.609426 0.249351 -0.408155 0.632324 -0.232411 0.350203 0.861065 | -4.308389 0.585289 0.193338 2.813489 -3.859147 1.744884 -0.287644 1
0.521457 0.637602 0.532923 -0.193750 -0.135534 0.438685 -0.167084 | 1.974797 1.969756 2.706612 3.401914 -2.716750 2.116773 0.451554 2
0.215450 0.229102 -0.916598 -0.246863 -0.131604 -0.098570 0.231887 | -1.166796 -1.978538 5.219886 -0.044579 -1.574353 2.488662 1.190753 2
0.936681 0.050642 -0.326050 0.117287 0.147453 0.122204 0.296350 | 5.116389 -0.594072 -4.330555 0.543847 -0.431955 2.860552 1.929951 3
0.784792 -0.015699 0.074101 -0.615113 0.352433 -0.011517 0.595227 | -5.093787 0.790395 -1.817281 1.132272 0.710442 -1.573514 2.669149 0
0.080500 -0.258681 -0.014849 -0.962488 -0.262576 -0.287027 0.627516 | 1.189398 -1.517049 0.695993 1.720698 1.852839 -1.201625 3.408347 0
0.533411 -0.773458 -0.099564 -0.327601 0.146067 0.378401 0.714586 | -1.952194 -0.132583 3.209267 2.309124 2.995237 -0.829736 4.147546 2
0.104804 0.371686 0.713493 -0.584631 -0.251255 -0.650669 0.327771 | 4.330991 1.251884 5.722541 2.897550 4.137634 -0.457846 4.886744 0
0.877252 0.102069 0.393055 0.255966 0.548367 -0.018128 0.693257 | -3.522991 -1.055561 -3.827901 3.485975 5.280031 -0.085957 5.625942 3
0.200726 0.850861 0.485536 -0.000462 0.084392 0.169428 0.104376 | 2.760195 0.328906 -1.314627 0.039482 -6.040088 0.285933 -6.157748 1
0.003324 -0.220939 0.437245 0.871775 0.080834 0.357622 0.131693 | -0.381398 1.713373 1.198648 0.627908 -4.897690 0.657822 -5.418550 1
0.520710 0.529162 -0.668537 0.043667 -0.229729 -0.233945 -0.204701 | 5.901787 -1.824709 3.711922 1.216333 -3.755293 1.029712 -4.679351 2
0.196025 -0.100406 -0.333213 0.916767 0.175890 -0.031615 0.940274 | -6.075535 -0.440242 6.225196 1.804759 -2.612896 1.401601 -3.940153 2
0.059433 0.089186 -0.743809 0.659743 0.678946 0.048641 0.408810 | 0.207651 0.944225 -6.220538 2.393185 -1.470498 1.773490 -3.200955 1
0.049169 -0.371503 -0.804772 0.460337 0.652765 0.022882 0.297347 | -2.933942 -1.363220 -3.707263 2.981610 -0.328101 2.145380 -2.461757 3
0.129184 0.658258 -0.599367 -0.436770 -0.043923 -0.110183 0.840654 | 3.349243 0.021247 -1.193989 3.570036 0.814296 2.517269 -1.722558 1
0.070072 0.087378 -0.546561 -0.829895 -0.217747 -0.010397 0.311581 | -4.504738 1.405714 1.319285 0.123543 1.956694 2.889159 -0.983360 1
0.493569 -0.023015 -0.703634 -0.510647 0.162532 -0.131485 0.183434 | 1.778447 -0.901731 3.832559 0.711968 3.099091 -1.544908 -0.244162 2
0.055853 -0.684085 -0.453291 -0.568714 0.341997 -0.260360 0.359481 | -1.363146 0.482736 -5.717883 1.300394 4.241488 -1.173018 0.495037 3
0.659123 0.555395 0.139925 -0.487354 0.056779 -0.629464 0.438544 | 4.920040 1.867202 -3.204609 1.888820 5.383885 -0.801129 1.234235 0
0.702967 0.694808 -0.114813 -0.099485 -0.288099 -0.677082 0.291543 | -5.290136 -1.670879 -0.691335 2.477245 -5.936233 -0.429239 1.973433 3
0.349096 0.124465 0.039414 -0.927948 -0.090338 -0.098775 0.992346 | 0.993049 -0.286412 1.821940 3.065671 -4.793836 -0.057350 2.712631 2
0.651007 0.659478 0.289967 -0.239160 -0.173174 -0.632945 0.522191 | -2.148544 1.098054 4.335214 3.654097 -3.651439 0.314540 3.451830 0
0.416020 0.213158 -0.517236 0.716908 0.069503 -0.255301 0.318657 | 4.134641 -1.209390 -5.215228 0.207603 -2.509041 0.686429 4.191028 3
0.375864 0.429568 0.704995 -0.420928 0.407197 -0.099001 0.359575 | -3.719340 0.175076 -2.701954 0.796029 -1.366644 1.058318 4.930226 3
0.668818 -0.034379 0.680771 -0.296735 -0.119245 0.206432 -0.193948 | 2.563845 1.559543 -0.188680 1.384455 -0.224247 1.430208 5.669424 0
0.046020 0.647417 0.713865 -0.262926 -0.341953 0.508536 0.365751 | -0.577747 -0.747901 2.324594 1.972881 0.918150 1.802097 -6.114266 2
0.431794 -0.656733 0.603930 -0.132380 0.348552 -0.366444 0.723938 | 5.705438 0.636565 4.837869 2.561306 2.060548 2.173987 -5.375067 2
0.717046 0.385451 -0.431011 0.389232 0.522076 0.182204 0.001068 | -5.682836 2.021032 -4.712573 3.149732 3.202945 2.545876 -4.635869 1
0.215404 -0.750142 0.003734 -0.625199 -0.474450 -0.076178 0.146570 | 0.600350 -1.927262 -2.199299 3.738158 4.345342 2.917766 -3.896671 3
0.432708 0.153049 0.549057 -0.698481 -0.049087 -0.218789 0.453816 | -2.541243 -0.542795 0.313975 0.291664 5.487740 -1.516301 -3.157473 1
0.751401 0.343918 0.081405 0.557216 0.161293 -0.104134 0.704577 | 3.741942 0.841672 2.827249 0.880090 -5.832379 -1.144411 -2.418274 1
0.544796 -0.721446 0.239158 -0.354283 0.514869 -0.027503 0.447224 | -4.112039 -1.465773 5.340523 1.468516 -4.689982 -0.772522 -1.679076 2
0.153912 -0.266744 -0.621313 0.720506 -0.205737 -0.384490 0.714005 | 2.171146 -0.081306 -4.209918 2.056941 -3.547585 -0.400632 -0.939878 3
0.244946 0.149268 0.584915 -0.758679 0.172269 -0.691603 0.427498 | -0.970447 1.303160 -1.696644 2.645367 -2.405187 -0.028743 -0.200679 1
0.340316 -0.362183 0.108601 0.860938 -0.404733 0.534554 0.597061 | 5.312739 -1.004284 0.816630 3.233793 -1.262790 0.343146 0.538519 2
0.180477 -0.036191 0.166493 0.968710 0.036116 0.497997 0.725575 | -4.897437 0.380183 3.329904 3.822219 -0.120393 0.715036 1.277717 2
0.670138 0.071238 -0.692709 0.256895 0.044140 -0.170415 0.033398 | 1.385748 1.764649 5.843178 0.375725 1.022005 1.086925 2.016915 0
0.759760 -0.074763 0.634023 0.123248 0.191335 0.210177 0.685786 | -1.755845 -1.773432 -6.120007 0.964151 2.164402 1.458815 2.756114 3
0.582036 -0.047827 -0.021809 -0.811462 0.313129 0.492818 0.558284 | 4.527341 -0.388965 -3.606733 1.552576 3.306799 1.830704 3.495312 3
0.931257 0.144969 0.331110 -0.045942 -0.428870 0.393479 0.557101 | -3.326641 0.995501 -1.093458 2.141002 4.449197 2.202594 4.234510 0
0.299074 0.551019 -0.387029 -0.676122 0.479450 -0.263762 0.509110 | 2.956544 -1.311943 1.419816 2.729428 5.591594 2.574483 4.973708 2
0.195013 0.753249 -0.627653 -0.025242 0.060328 -0.052522 0.814796 | -0.185048 0.072523 3.933090 3.317854 -5.728525 2.946373 5.712907 2
0.272166 0.488531 0.754516 -0.343466 0.391296 -0.270814 0.399041 | 6.098137 1.456990 -5.617352 3.906279 -4.586128 -1.487694 -6.070783 1
0.443230 -0.522760 0.049755 -0.726495 0.022274 0.039322 0.270843 | -6.173709 -0.850454 -3.104078 -0.116631 -3.443730 -1.115804 -5.331585 3
0.231303 -0.961060 -0.062870 0.137516 0.184087 -0.023990 0.123782 | 0.109476 0.534012 -0.590804 0.471795 -2.301333 -0.743915 -4.592387 1
0.730189 0.243934 0.307306 -0.559359 -0.227670 -0.430208 0.435255 | -3.032117 1.918479 1.922471 1.060220 -1.158936 -0.372025 -3.853189 1
0.024623 0.001092 -0.798675 -0.601257 0.420138 0.509818 0.114185 | 3.251069 -1.619603 4.435745 1.648646 -0.016538 -0.000136 -3.113990 2
0.617781 0.431236 -0.301877 -0.584168 -0.315594 -0.021456 0.939127 | -4.602913 -0.235136 -5.114697 2.237072 1.125859 0.371753 -2.374792 3
0.166052 0.004190 0.723307 0.670251 -0.005115 0.658406 0.666952 | 1.680272 1.149331 -2.601423 2.825497 2.268256 0.743643 -1.635594 1
0.194397 -0.290158 -0.906447 -0.237430 -0.075238 0.710617 0.367573 | -1.461320 -1.158114 -0.088149 3.413923 3.410654 1.115532 -0.896396 1
0.616971 0.164683 0.758492 -0.130061 0.144412 0.085583 0.143317 | 4.821865 0.226353 2.425125 -0.032570 4.553051 1.487422 -0.157197 2
0.743629 0.066925 -0.374753 -0.549634 0.166588 -0.191884 0.276550 | -5.388311 1.610820 4.938399 0.555855 5.695448 1.859311 0.582001 0
0.476299 0.776158 0.382548 0.156127 -0.377347 0.084401 0.297895 | 0.894874 -0.696625 -4.612042 1.144281 -5.624671 2.231201 1.321199 3
0.408122 0.789659 0.400915 -0.221681 -0.408942 0.035979 0.653785 | -2.246719 0.687842 -2.098768 1.732707 -4.482273 2.603090 2.060398 0
